"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3184","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 08:06:26,FALSE,NA,"927809454686564352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImnotKaren_OK",4263,TRUE,FALSE,NA,NA
"3185","anal acne hepatitis from sex",FALSE,0,NA,2017-11-07 08:06:26,FALSE,NA,"927809453897994240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alreprater1974",0,FALSE,FALSE,NA,NA
"3186","drinking greentea every day can help reduce stress and keep the acne away rtif you love green tea",FALSE,0,NA,2017-11-07 08:06:21,FALSE,NA,"927809431835832320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LarahbelsAKO",904,TRUE,FALSE,NA,NA
"3187","adult female acne dad pussy",FALSE,0,NA,2017-11-07 08:06:15,FALSE,NA,"927809408515563521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cleramgecli1972",0,FALSE,FALSE,NA,NA
"3188","dayof no fap november muscles amp neurones regenerating at a staggering rate no more acne women on the street are b",FALSE,0,NA,2017-11-07 08:06:09,FALSE,NA,"927809384213774336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Doodoofist",202,TRUE,FALSE,NA,NA
"3189","suffering wback acne try thiscups epsom saltrunning warm bath watersoaking for mbye bye acne",FALSE,0,NA,2017-11-07 08:05:59,FALSE,NA,"927809341683507200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aqilah34_101",118,TRUE,FALSE,NA,NA
"3190","acne is actually a big deal",FALSE,2,NA,2017-11-07 08:05:55,FALSE,NA,"927809322712678400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaidDineo",11,FALSE,FALSE,NA,NA
"3191","acne in individuals with coloured skin",FALSE,0,NA,2017-11-07 08:05:39,FALSE,NA,"927809255515836416",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","gderm",0,FALSE,FALSE,NA,NA
"3192",NA,FALSE,4,NA,2017-11-07 08:05:16,TRUE,NA,"927809160183500802",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","laurenbritloves",3,FALSE,FALSE,NA,NA
"3193","my acne is finally starting to get better and i feel like a new person",FALSE,1,NA,2017-11-07 08:04:57,FALSE,NA,"927809082840449026",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gloriahorton5",1,FALSE,FALSE,NA,NA
"3194","you never realize how bad having acne makes you feel until you have acne",FALSE,2,NA,2017-11-07 08:04:53,FALSE,NA,"927809065752977408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gloriahorton5",1,FALSE,FALSE,NA,NA
"3195",NA,FALSE,0,NA,2017-11-07 08:04:06,FALSE,NA,"927808867605479424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AestheticBish_",0,FALSE,FALSE,NA,NA
"3196","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 08:03:48,FALSE,NA,"927808790262456320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TATESRENEE",4263,TRUE,FALSE,NA,NA
"3197","acne on both my face and on my feet ie probably the recurring joke of the day",FALSE,1,NA,2017-11-07 08:03:33,FALSE,NA,"927808729776472064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bryangohey",0,FALSE,FALSE,NA,NA
"3198","good morning everyone ️ check out this wonderfully informative thread on treating cystic acne skincare acne",FALSE,0,NA,2017-11-07 08:03:17,TRUE,NA,"927808660755099648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheGlowPot",1,FALSE,FALSE,NA,NA
"3199","suffering wback acne try thiscups epsom saltrunning warm bath watersoaking for mbye bye acne",FALSE,0,NA,2017-11-07 08:02:31,FALSE,NA,"927808467271802880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frrnjhmhd",118,TRUE,FALSE,NA,NA
"3200","my acne is so itchy im literally gonna rip my face off in a second",FALSE,0,NA,2017-11-07 08:02:00,FALSE,NA,"927808338577981441",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AcneFightingTip",1,TRUE,FALSE,NA,NA
"3201","prevent acneblackhead breakouts  due to deadskin by using these simple facialscrubs 
beautytips beauty",FALSE,0,NA,2017-11-07 08:01:43,FALSE,NA,"927808268306612224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AcneFightingTip",2,TRUE,FALSE,NA,NA
"3202","wearing that based acne as you use at a hate crime due to brag about pictures of ancient aliens and ruined your fucking problems",FALSE,0,NA,2017-11-07 08:01:39,FALSE,NA,"927808252909367296",NA,"<a href=""https://github.com/brandon-twilley/markov"" rel=""nofollow"">Trish Denny</a>","JustBotThings1",0,FALSE,FALSE,NA,NA
"3203","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 08:00:49,FALSE,NA,"927808041814081536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fairyflossprnce",4263,TRUE,FALSE,NA,NA
"3204","i️ dont think anyone chooses to have acne",FALSE,0,NA,2017-11-07 08:00:45,FALSE,NA,"927808024030224391",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annvilla1998",4,TRUE,FALSE,NA,NA
"3205","some acne treatments like creams and medication can dry out the skin have you tried our blue led light treatments neoelegance",FALSE,0,NA,2017-11-07 08:00:42,FALSE,NA,"927808012919758849",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","neoelegance",0,FALSE,FALSE,NA,NA
"3206","for fw we choose lemoncurry of acne calvinklein bottegaveneta amp balmain for autumn mood trends",FALSE,1,NA,2017-11-07 08:00:23,TRUE,NA,"927807930497454080",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","KONKSTYLE",0,FALSE,FALSE,NA,NA
"3207","drinking greentea every day can help reduce stress and keep the acne away rtif you love green tea",FALSE,0,NA,2017-11-07 08:00:19,FALSE,NA,"927807914667945985",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","_frhnasrdn",904,TRUE,FALSE,NA,NA
"3208","suffering wback acne try thiscups epsom saltrunning warm bath watersoaking for mbye bye acne",FALSE,0,NA,2017-11-07 08:00:14,FALSE,NA,"927807895160393728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","time0appreciate",118,TRUE,FALSE,NA,NA
"3209","its one of our best sellers neutrogena oilfree acne washml and its onlyare left dont miss a chance",FALSE,0,NA,2017-11-07 08:00:10,FALSE,NA,"927807879129780224",NA,"<a href=""http://spur-i-t.com/"" rel=""nofollow"">Tweet Auto Posting</a>","FragranceLami",0,FALSE,FALSE,NA,NA
"3210","icymicanwork on oily amp acneprone skinfenty bblogger",FALSE,1,NA,2017-11-07 08:00:09,FALSE,NA,"927807875191332864",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","VelveteenFemme",0,FALSE,FALSE,NA,NA
"3211","if all u want is to cover up acne try mo sa maybelline if they have your shade sa fit me concealers",FALSE,1,"zenuclearwessel",2017-11-07 07:59:56,FALSE,"927515113396899841","927807818186481664","17618310","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","calepili",0,FALSE,FALSE,NA,NA
"3212","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 07:59:22,FALSE,NA,"927807675710062592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prisssperez",4263,TRUE,FALSE,NA,NA
"3213",NA,FALSE,5,NA,2017-11-07 07:59:06,FALSE,NA,"927807609821790208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meIissagraham",0,FALSE,FALSE,NA,NA
"3214","win the positively clear acne blue light fromwinningmoments triabeauty pos",FALSE,0,NA,2017-11-07 07:59:03,FALSE,NA,"927807596978896896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lauracomper",12,TRUE,FALSE,NA,NA
"3215","i got theacne treatment because my skin gets dry but i think the basic would work as wellpoppingwhiteheads",FALSE,0,NA,2017-11-07 07:58:47,TRUE,NA,"927807530763472896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaddieSheep487",0,FALSE,FALSE,NA,NA
"3216","makeup free and confident not caring what people think because wether people like my acne or not im that bitch and w",FALSE,0,NA,2017-11-07 07:58:13,FALSE,NA,"927807386286407681",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","tobokaldo",1,TRUE,FALSE,NA,NA
"3217","ok yall gettin out of hand with these damn dc complaints i just saw a bitch say coming to dc gave her acne bitch if you",FALSE,0,NA,2017-11-07 07:58:00,FALSE,NA,"927807333627023360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AureliaCarion",170,TRUE,FALSE,NA,NA
"3218","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 07:57:58,FALSE,NA,"927807325817196544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jrb___",4263,TRUE,FALSE,NA,NA
"3219","if you dont have acne amp have never had acne yall shouldnt tell people with acne wtf to do like yall can all get hi",FALSE,0,NA,2017-11-07 07:57:53,FALSE,NA,"927807303314747392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OMG_Ronnie",2,TRUE,FALSE,NA,NA
"3220","helps hydrate your skin and remove dark spotsblemishes esp if you are suffering from acne",FALSE,0,"ms_catatrophe",2017-11-07 07:57:15,FALSE,"927803480269574145","927807141817307136","782585807865536512","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mantombiii",0,FALSE,FALSE,NA,NA
"3221","this works extremely well so far a very effective acne treatmentskincareblackheadpeeloffmaskfacial via",FALSE,0,NA,2017-11-07 07:57:08,TRUE,NA,"927807113212112897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KamballaRoberts",0,FALSE,FALSE,NA,NA
"3222",NA,FALSE,0,NA,2017-11-07 07:56:48,FALSE,NA,"927807030500487169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soolaane",36,TRUE,FALSE,NA,NA
"3223","when im treating a new acne patient in the clinic we have a discussion about the sorts of",FALSE,0,NA,2017-11-07 07:56:39,FALSE,NA,"927806991887503360",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JustineKluk",0,FALSE,FALSE,"-0.12731805","51.50711486"
"3224","that time ive had acne since i was",FALSE,0,NA,2017-11-07 07:56:38,FALSE,NA,"927806986535698433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nobantu_M",0,FALSE,FALSE,NA,NA
"3225","helps remove dark spotsblemishes as well if you are acne prone",FALSE,1,"Mantombiii",2017-11-07 07:56:32,FALSE,"927806860320788480","927806961797795840","877999573","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mantombiii",0,FALSE,FALSE,NA,NA
"3226","you know the late s white bad acnefat dude who looks way to enthusiastic about being a shift manager at mcdonalds lmao",FALSE,0,"dezzlaws",2017-11-07 07:56:25,FALSE,"927806468140679168","927806932659748867","2829111888","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brett_uchiha",0,FALSE,FALSE,NA,NA
"3227","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 07:56:21,FALSE,NA,"927806917036175360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","littlebluejumps",4263,TRUE,FALSE,NA,NA
"3228","pantothenic acid acne treatment works very quickly and effectively estheticianlifeblackheadremoval via",FALSE,0,NA,2017-11-07 07:55:53,TRUE,NA,"927806798064766976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrunkKaiya",0,FALSE,FALSE,NA,NA
"3229","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 07:55:52,FALSE,NA,"927806797481525249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theaowenss",4263,TRUE,FALSE,NA,NA
"3230","turmeric oatmeal shea butter amp green tea soapwounds eczema antiinflammatory acne",FALSE,0,NA,2017-11-07 07:55:03,FALSE,NA,"927806588622114816",NA,"<a href=""https://www.sweetertweet.com"" rel=""nofollow"">SweeterTweet</a>","TeaHerbMilkSoap",0,FALSE,FALSE,NA,NA
"3231","cupcakke coming back to twitter has cured my acne my depression and done all my homework for me praise cupcakke",FALSE,0,NA,2017-11-07 07:54:49,FALSE,NA,"927806531415896064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","euphoriacastiel",335,TRUE,FALSE,NA,NA
"3232","i hate when people take pics of me not because i think im ugly i already know i am its because i dont want people seeing my acne lol",FALSE,0,NA,2017-11-07 07:54:27,FALSE,NA,"927806438365417472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OMG_Ronnie",0,FALSE,FALSE,NA,NA
"3233","dear acne i hate you sincerely a desperate teenager",FALSE,5,NA,2017-11-07 07:54:25,FALSE,NA,"927806432421888000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsjoanmarie_",2,FALSE,FALSE,NA,NA
"3234","chinese crested dogs can get acneknowledge",FALSE,0,NA,2017-11-07 07:54:19,FALSE,NA,"927806406325080064",NA,"<a href=""http://www.examplewebsite.com"" rel=""nofollow"">Science Nerd</a>","fiveminutefacts",0,FALSE,FALSE,NA,NA
"3235","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 07:54:09,FALSE,NA,"927806365220794370",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnnaSukhova3",4263,TRUE,FALSE,NA,NA
"3236","cupcakke coming back to twitter has cured my acne my depression and done all my homework for me praise cupcakke",FALSE,0,NA,2017-11-07 07:54:04,FALSE,NA,"927806343112781824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kiwiskies",335,TRUE,FALSE,NA,NA
"3237","those acnecovering selcas can cause cancer my god",FALSE,8,"VivreSehun",2017-11-07 07:53:51,FALSE,"927771245889949697","927806287324233728","902750749356171265","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","boneappletea_xo",0,FALSE,FALSE,NA,NA
"3238","chameleon plant extracthealth protective foodacnevietnam shoppingvietnam pls rt",FALSE,0,NA,2017-11-07 07:53:05,TRUE,NA,"927806094164013056",NA,"<a href=""https://www.viecbuonban.com"" rel=""nofollow"">iola posts</a>","ioladavid",0,FALSE,FALSE,NA,NA
"3239","teens say goodbye to blemishes with oxy onthego acne stick",FALSE,0,NA,2017-11-07 07:52:33,FALSE,NA,"927805960457830406",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","claymek",0,FALSE,FALSE,NA,NA
"3240","how much did ymp acne patch pay english paper to advertise their products spm",FALSE,0,NA,2017-11-07 07:52:10,FALSE,NA,"927805864899047426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asdllzhr",32,TRUE,FALSE,NA,NA
"3241","um look how cute i was why is hormonal acne such a bitch look how clear my skin was",FALSE,4,NA,2017-11-07 07:51:35,FALSE,NA,"927805716387184640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pinche_nikki",0,FALSE,FALSE,NA,NA
"3242","suffering wback acne try thiscups epsom saltrunning warm bath watersoaking for mbye bye acne",FALSE,0,NA,2017-11-07 07:50:24,FALSE,NA,"927805418771947521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wtffarah",118,TRUE,FALSE,NA,NA
"3243","okaiiiii but ur not making ur acne worse by picking ur nose",FALSE,0,"GlMMEDASUCC",2017-11-07 07:50:09,FALSE,"927803243823894528","927805354745794560","2227441543","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alice_coooper",0,FALSE,FALSE,NA,NA
"3244","cloves orange zest amp cow milk soapdry skin skin rashes acne wrinkles skin infections",FALSE,0,NA,2017-11-07 07:50:04,FALSE,NA,"927805336332926979",NA,"<a href=""https://www.sweetertweet.com"" rel=""nofollow"">SweeterTweet</a>","TeaHerbMilkSoap",0,FALSE,FALSE,NA,NA
"3245","awesome benefits of green tea for skin acne you should knowacnebreakouts pimplesproblems",FALSE,0,NA,2017-11-07 07:49:22,TRUE,NA,"927805158716854272",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Acne_Adios",0,FALSE,FALSE,NA,NA
"3246","um excuse me i dont ever get acne except when im stressed out and theres a literal fucking volcano on my forehead anyway",FALSE,0,NA,2017-11-07 07:49:08,FALSE,NA,"927805100403449856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hunnny10",0,FALSE,FALSE,NA,NA
"3247","dayof no fap november muscles amp neurones regenerating at a staggering rate no more acne women on the street are b",FALSE,0,NA,2017-11-07 07:48:44,FALSE,NA,"927805001707151360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","racistapiarist",202,TRUE,FALSE,NA,NA
"3248",NA,FALSE,1,"xomarleigh",2017-11-07 07:48:30,FALSE,"927804786195406850","927804940872851456","285974025","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xomarleigh",0,FALSE,FALSE,NA,NA
"3249","as someone with very mild acne still clinging on after my teenage yearsim looking to eliminate itskincare via",FALSE,0,NA,2017-11-07 07:48:16,TRUE,NA,"927804883692122112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaddySize742",0,FALSE,FALSE,NA,NA
"3250","win the positively clear acne blue light fromwinningmoments triabeauty pos",FALSE,0,NA,2017-11-07 07:47:19,FALSE,NA,"927804642351812609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alex__makumbi",12,TRUE,FALSE,NA,NA
"3251","effective ways to control pimplesacne",FALSE,0,NA,2017-11-07 07:46:55,FALSE,NA,"927804544825819136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeornnyOfficial",1,TRUE,FALSE,NA,NA
"3252","such a great natural treatmentit also seems like the blackheads are slowly reducing in numbersspalifeacne via",FALSE,0,NA,2017-11-07 07:46:52,TRUE,NA,"927804531890679808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chloe36987204",0,FALSE,FALSE,NA,NA
